"fetched_at_utc","station_id","name","lat","lon","capacity","address","post_code"
"2026-08-24T14:40:39","PIB:Station:762","Zürcherstrasse 15 - Basel",47.55308,7.606493,15,"Sankt Alban-Anlage 15","4052"
"2026-08-24T14:40:39","PIB:Station:763","Im Margarethenletten 1 - Basel",47.54677,7.58246,15,"Im Margarethenletten 1","4053"
"2026-08-24T14:40:39","PIB:Station:764","Kartausgasse 1 - Basel",47.558853,7.5957313,15,"Kartausgasse 1","4058"
"2026-08-24T14:40:39","PIB:Station:765","Ausser Betrieb - Wiesenschanzweg 30 - Basel",47.572376,7.595031,15,"Gottesackerstrasse 27","4057"
"2026-08-24T14:40:39","PIB:Station:766","Sportzentrum Rankhof - Basel",47.561546,7.6208696,15,"Grenzacherstrasse 351","4058"
"2026-08-24T14:40:39","PIB:Station:767","Byfangweg 22 - Basel",47.55196,7.582208,15,"Feierabendstrasse 22","4051"
"2026-08-24T14:40:39","PIB:Station:769","Güterstrasse 213 - Basel",47.5427,7.5950823,15,"Güterstrasse 213","4053"
"2026-08-24T14:40:39","PIB:Station:770","Falkensteinerstrasse 60 - Basel",47.5383,7.600789,15,"Falkensteinerstrasse 60","4053"
"2026-08-24T14:40:39","PIB:Station:771","Unterer Batterieweg - Basel",47.53583,7.587168,15,"Unterer Batterieweg 179","4059"
"2026-08-24T14:40:39","PIB:Station:772","Bruderholzallee 44 - Basel",47.53341,7.5875053,15,"Bruderholzallee 44","4059"
"2026-08-24T14:40:39","PIB:Station:773","Margarethenstrasse 63 - Basel",47.545856,7.583401,15,"Margarethenstrasse 63","4053"
"2026-08-24T14:40:39","PIB:Station:774","Steinenring 42 - Basel",47.550964,7.5798407,15,"Steinenring 42","4051"
"2026-08-24T14:40:39","PIB:Station:775","Außer Betrieb wegen Bauarbeiten - Holeestrasse 117 - Basel",47.54559,7.5684204,15,"Holeestrasse 117","4054"
"2026-08-24T14:40:39","PIB:Station:776","Spalenring 147 - Basel",47.554783,7.576178,15,"Spalenring 147","4055"
"2026-08-24T14:40:39","PIB:Station:777","Birmannsgasse 49 - Basel",47.557102,7.5757027,15,"Birmannsgasse 49","4055"
"2026-08-24T14:40:39","PIB:Station:778","Allschwilerstrasse 56 - Basel",47.55677,7.5716386,15,"Allschwilerstrasse 56","4055"
"2026-08-24T14:40:39","PIB:Station:779","Allschwilerstrasse 106 - Basel",47.55728,7.5667624,15,"Allschwilerstrasse 106","4055"
"2026-08-24T14:40:39","PIB:Station:780","Wasgenring 78 - Basel",47.560745,7.564372,15,"Wasgenring 78","4055"
"2026-08-24T14:40:39","PIB:Station:781","Strassburgerallee 73 - Basel",47.562363,7.5699053,15,"Strassburgerallee 73","4055"
"2026-08-24T14:40:39","PIB:Station:782","Pestalozzistrasse - Basel",47.56483,7.5806055,15,"Spitalstrasse 43","4056"
"2026-08-24T14:40:39","PIB:Station:783","Ausser Betrieb - Blumenrain 32 - Basel",47.561264,7.586558,15,"Blumenrain 32","4051"
"2026-08-24T14:40:39","PIB:Station:784","Claragraben 64 - Basel",47.561718,7.595084,15,"Claragraben 64","4058"
"2026-08-24T14:40:39","PIB:Station:785","Clarastrasse 57 - Basel",47.563354,7.598686,15,"Clarastrasse 57","4058"
"2026-08-24T14:40:39","PIB:Station:786","Riehenring 113 - Basel",47.566277,7.5976214,15,"Haltingerstrasse 97","4057"
"2026-08-24T14:40:39","PIB:Station:788","Kleinhüningeranlage 39 - Basel",47.58423,7.5938125,15,"Kleinhüningeranlage 39","4057"
"2026-08-24T14:40:39","PIB:Station:789","Wettsteinallee 83 - Basel",47.561195,7.6038203,15,"Wettsteinallee 83","4058"
"2026-08-24T14:40:39","PIB:Station:790","St. Alban-Graben 7 - Basel",47.55447,7.5938263,15,"Sankt Alban-Graben 11","4051"
"2026-08-24T14:40:39","PIB:Station:791","Freie Strasse 109 - Vorsicht! Fussgängerzone - Basel",47.554108,7.591934,15,"Freie Strasse 109","4051"
"2026-08-24T14:40:39","PIB:Station:792","St. Alban-Anlage 33 - Basel",47.552444,7.599966,15,"Sankt Alban-Anlage 33","4052"
"2026-08-24T14:40:39","PIB:Station:793","Lehenmattstrasse 265 - Basel",47.546757,7.621167,15,"Lehenmattstrasse 267","4052"
"2026-08-24T14:40:39","PIB:Station:794","Birsstrasse 94 - Basel",47.551598,7.6208453,15,"Birsstrasse 94","4052"
"2026-08-24T14:40:39","PIB:Station:795","Eulerstrasse 15 - Basel",47.554615,7.5818067,15,"Eulerstrasse 15","4051"
"2026-08-24T14:40:39","PIB:Station:796","Jakob-Burckhardt-Strasse 67 - Basel",47.546143,7.6003923,15,"Jacob Burckhardt-Strasse 67","4052"
"2026-08-24T14:40:39","PIB:Station:797","Klybeckstrasse 115 - Basel",47.569996,7.590207,25,"Klybeckstrasse 170","4057"
"2026-08-24T14:40:39","PIB:Station:798","Wielandplatz - Basel",47.552616,7.571372,15,"General Guisan-Strasse  10","4054"
"2026-08-24T14:40:39","PIB:Station:799","Ausser Betrieb  - Weiherweg 80 - Basel",47.55331,7.573296,15,"Weiherweg 80","4054"
"2026-08-24T14:40:39","PIB:Station:800","Drahtzugstrasse 2 - Basel",47.562958,7.5943694,15,"Drahtzugstrasse 2","4057"
"2026-08-24T14:40:39","PIB:Station:801","Gotthelfplatz - Basel",47.553707,7.5684924,15,"Gotthelfplatz 3","4054"
"2026-08-24T14:40:39","PIB:Station:802","Gotthelfstrasse 98 - Basel",47.556744,7.568641,15,"Gotthelfstrasse 99","4054"
"2026-08-24T14:40:39","PIB:Station:804","Maiengasse 51 - Basel",47.561317,7.5780287,15,"Maiengasse 51","4056"
"2026-08-24T14:40:39","PIB:Station:805","Hebelstrasse 3 - Basel",47.56023,7.583889,15,"Hebelstrasse 3","4056"
"2026-08-24T14:40:39","PIB:Station:807","Engelgasse 120 - Basel",47.54728,7.6052403,15,"Engelgasse 10","4052"
"2026-08-24T14:40:39","PIB:Station:808","Vogesenplatz 15 - Basel",47.570362,7.5733757,15,"Vogesenplatz 15","4056"
"2026-08-24T14:40:39","PIB:Station:810","Augustinergasse 2 - Basel",47.55768,7.5905876,15,"Augustinergasse 2","4051"
"2026-08-24T14:40:39","PIB:Station:811","Feldbergstrasse 81 - Basel",47.566685,7.592986,15,"Feldbergstrasse 76","4057"
"2026-08-24T14:40:39","PIB:Station:812","Ausser Betrieb wegen Bauarbeiten - Missionsstrasse 20 - Basel",47.559303,7.578837,15,"Missionsstrasse 20","4055"
"2026-08-24T14:40:39","PIB:Station:814","Hochstrasse 4 - Basel",47.545567,7.5919237,15,"Hochstrasse 4","4053"
"2026-08-24T14:40:39","PIB:Station:815","Nauenstrasse 90 - Basel",47.54609,7.5958815,15,"Nauenstrasse 90","4052"
"2026-08-24T14:40:39","PIB:Station:816","Roche – Grenzacherstrasse 124 - Basel",47.558807,7.6057034,35,"Grenzacherstrasse 122","4058"
"2026-08-24T14:40:39","PIB:Station:817","Roche – Grenzacherstrasse 134 - Basel",47.55917,7.6089377,50,"Grenzacherstrasse 134","4058"
"2026-08-24T14:40:39","PIB:Station:819","Place du Scex, Sion - Agglo Valais central - Sion",46.2322,7.363228,30,"Place du Scex ","1950"
"2026-08-24T14:40:39","PIB:Station:820","Ancien-Stand, Sion - Agglo Valais central - Sion",46.22852,7.3506546,30,"Avenue de France 61","1950"
"2026-08-24T14:40:39","PIB:Station:821","Châteauneuf-Furet, Sion - Agglo Valais central - Sion",46.22421,7.333039,30,"Avenue Maurice-Troillet 100","1950"
"2026-08-24T14:40:39","PIB:Station:822","Cible, Sion - Agglo Valais central  - Sion",46.235764,7.3600607,30,"Avenue Ritz 35","1950"
"2026-08-24T14:40:39","PIB:Station:823","Avenue du Bietschhorn, Sion - Agglo Valais central - Sion - Sion",46.230556,7.373715,30,"Avenue du Bietschhorn 21A","1950"
"2026-08-24T14:40:39","PIB:Station:824","Hôpital de Sion - Agglo Valais central - Sion",46.23476,7.3860335,30,"Avenue du Grand-Champsec 80","1950"
"2026-08-24T14:40:39","PIB:Station:825","Déclics, Route de Vissigen, Sion - Agglo Valais central - Sion",46.232162,7.370903,30,"Route de Vissigen 29","1950"
"2026-08-24T14:40:39","PIB:Station:826","AluInfra 1, Sierre - Agglo Valais central  - Sierre",46.282623,7.532882,20,"Route des Laminoirs 15","3960"
"2026-08-24T14:40:39","PIB:Station:828","Roche – Zum Bischofstein - Basel",47.560696,7.6052585,15,"Zum Bischofstein 9","4058"
"2026-08-24T14:40:39","PIB:Station:829","Gare de Sierre Sud - Agglo Valais central - Sierre",46.291405,7.5327873,30,"Route de la Mondérêche 5","3960"
"2026-08-24T14:40:39","PIB:Station:830","Gare de Sierre Nord - Agglo Valais central - Sierre",46.29259,7.533269,30,"Place de la Gare 6","3960"
"2026-08-24T14:40:39","PIB:Station:831","Campus Energypolis, Sion - Agglo Valais central - Sion",46.22699,7.3626995,30,"Rue de l'Industrie 21","1950"
"2026-08-24T14:40:39","PIB:Station:832","Gare de Sion Sud - Agglo Valais central - Sion",46.22662,7.359261,30,"Rue de l'Industrie 13","1950"
"2026-08-24T14:40:39","PIB:Station:833","Hôpital de Sierre / ECAV - Agglo Valais central - Sierre",46.29156,7.52195,20,"Rue de l'Hôpital 29","3960"
"2026-08-24T14:40:39","PIB:Station:834","Technopôle, Sierre - Agglo Valais central - Sierre",46.283333,7.5399084,20,"Route de Sous-Géronde 50","3960"
"2026-08-24T14:40:39","PIB:Station:835","Rue des Rois Mages,  Ormône - Agglo Valais central - Ormône",46.243492,7.348071,15,"Rue des Rois Mages 7","1965"
"2026-08-24T14:40:39","PIB:Station:836","Drône centre, Savièse - Agglo Valais central - Savièse",46.259636,7.367022,15,"Drône centre ","1965"
"2026-08-24T14:40:39","PIB:Station:837","Ecole primaire, Veyras, Agglo Valais central - Veyras",46.30214,7.5361357,10,"Rue Charles-Clos Olsommer 9","3968"
"2026-08-24T14:40:39","PIB:Station:838","Route de Déjot Vy, Miège - Agglo Valais central - Miège",46.310886,7.546374,15,"Les Vergers ","3972"
"2026-08-24T14:40:39","PIB:Station:839","Route de Montana, Venthône - Agglo Valais central - Venthône",46.30664,7.528433,15,"Route de Montana 7","3973"
"2026-08-24T14:40:39","PIB:Station:840","Centre Commercial, Veyras - Agglo Valais central - Veyras",46.303764,7.5394216,15,"Avenue Saint-François 6","3968"
"2026-08-24T14:40:39","PIB:Station:841","Place de la Planta, Sion - Agglo Valais central - Sion",46.23263,7.3585362,15,"Place de la Planta 1","1950"
"2026-08-24T14:40:39","PIB:Station:842","Bains de Géronde, Sierre - Agglo Valais central - Sierre",46.290157,7.5408688,15,"Chemin du Grand Lac 27","3960"
"2026-08-24T14:40:39","PIB:Station:844","Phoenix Vélo, Sierre - Agglo Valais central - Sierre",46.295753,7.5382395,15,"Rond-Point du Paradis 1","3960"
"2026-08-24T14:40:39","PIB:Station:845","Bibliothèque-Médiathèque, Sierre - Agglo Valais central - Sierre",46.29459,7.5345883,6,"Rue Notre Dame des Marais 5","3960"
"2026-08-24T14:40:39","PIB:Station:846","Place Beaulieu, Sierre - Agglo Valais central - Sierre",46.2917,7.528774,8,"Avenue du Général Guisan 19","3960"
"2026-08-24T14:40:39","PIB:Station:847","Piscine de Guillamo, Sierre - Agglo Valais central  - Sierre",46.2989,7.5403976,15,"Rue de Glarey 40B","3960"
"2026-08-24T14:40:39","PIB:Station:848","Administration, Conthey - Agglo Valais central - Conthey",46.23495,7.3051944,15,"Route de Savoie 54","1975"
"2026-08-24T14:40:39","PIB:Station:851","P+R Potences, Sion - Agglo Valais central - Sion",46.226574,7.3424945,15,"Envol Ouest ","1950"
"2026-08-24T14:40:39","PIB:Station:852","Gare de Sion Nord - Agglo Valais central  - Sion",46.227863,7.3594522,15,"Av. de la Gare 1","1950"
"2026-08-24T14:40:39","PIB:Station:853","Agasse, Sion - Agglo Valais central - Sion",46.235176,7.3503,15,"Chemin de l'Agasse 21","1950"
"2026-08-24T14:40:39","PIB:Station:854","P+R Stade, Sion - Agglo Valais central - Sion",46.235184,7.3790364,15," Tennis de Valèr ","1950"
"2026-08-24T14:40:39","PIB:Station:855","St-Guérin, Sion - Agglo Valais central - Sion",46.23034,7.350301,15,"Rue de Lausanne 64","1950"
"2026-08-24T14:40:39","PIB:Station:856","Lac souterrain, Saint-Léonard - Agglo Valais central - Saint-Léonard",46.255264,7.425476,15,"Rue des Champlans 42","1958"
"2026-08-24T14:40:39","PIB:Station:857","Administration, Saint-Léonard - Agglo Valais central - Saint-Léonard",46.253883,7.417673,10,"Rue de la Place 1","1958"
"2026-08-24T14:40:39","PIB:Station:858","Proz-Serins, Ardon - Agglo Valais central - Ardon",46.20884,7.2665653,15,"Rue des Proz-Serins 14","1957"
"2026-08-24T14:40:39","PIB:Station:859","Rue des Verdelets, Ardon - Agglo Valais central - Ardon",46.21086,7.2576594,10,"Route du Simplon 1957","1957"
"2026-08-24T14:40:39","PIB:Station:860","Ecole primaire, Grône - Agglo Valais central -  Grône",46.252205,7.464125,15,"Rue Centrale 120","3979"
"2026-08-24T14:40:39","PIB:Station:861","Administration, Grône - Agglo Valais central -  Grône",46.251034,7.4579096,10,"Rue Centrale 168","3979"
"2026-08-24T14:40:39","PIB:Station:862","Rue Mathieu-Schiner, Sion - Agglo Valais central - Sion",46.23379,7.356555,15,"Planta ","1950"
"2026-08-24T14:40:39","PIB:Station:863","Rue du Stade, Saint-Germain - Agglo Valais central - Saint-Germain (Savièse)",46.250072,7.3499284,10,"St Germain centre ","1965"
"2026-08-24T14:40:39","PIB:Station:864","Ecole primaire, Conthey - Agglo Valais central - Conthey",46.22114,7.3037724,10,"Chemin de la Chapelle 28","1964"
"2026-08-24T14:40:39","PIB:Station:865","Gare de Ardon - Agglo Valais central - Ardon",46.20889,7.270831,10,"Avenue de la Gare 51","1957"
"2026-08-24T14:40:39","PIB:Station:866","Administration, Chalais - Agglo Valais central - Chalais",46.265247,7.5035706,10,"Route de l'Eglise 4","3966"
"2026-08-24T14:40:39","PIB:Station:867","Téléphérique, Chalais - Agglo Valais central - Chalais",46.26785,7.5121336,10,"Chalais ","3966"
"2026-08-24T14:40:39","PIB:Station:868","Chandoline, Savièse - Agglo Valais central - Chandolin-près-Savièse",46.24823,7.319181,10,"Rue de Chandolin 17","1965"
"2026-08-24T14:40:39","PIB:Station:869","Avenue de Pratifori, Sion - Agglo Valais central - Sion",46.231236,7.3572702,10,"Avenue de Pratifori 1","1950"
"2026-08-24T14:40:39","PIB:Station:870","Rue de l'Industrie, Sierre - Agglo Valais central - Sierre",46.287537,7.532083,10,"Rue de l'Industrie 6","3960"
"2026-08-24T14:40:39","PIB:Station:872","Platta, Sion - Agglo Valais central - Sion",46.238445,7.364352,15,"Rue de Loèche 32","1950"
"2026-08-24T14:40:39","PIB:Station:873","Rue de Granois, Savièse - Agglo Valais central - Savièse",46.249035,7.340727,10,"Zambotte ","1965"
"2026-08-24T14:40:39","PIB:Station:874","Grand Canal, Granges - Agglo Valais central - Sierre",46.263573,7.4619703,10,"Rue du Grand-Canal 1","3977"
"2026-08-24T14:40:39","PIB:Station:875","Centre sportif d'Ecossia, Sierre - Agglo Valais central - Sierre",46.27372,7.506946,10,"Chemin des Etourneaux 5","3976"
"2026-08-24T14:40:39","PIB:Station:876","Stade de foot, Granges - Agglo Valais central - Sierre",46.260265,7.4626145,10,"Route de Pintset 2","3977"
"2026-08-24T14:40:39","PIB:Station:878","Gemeindehaus Salgesch - Agglo Valais central - Salgesch",46.311687,7.5714374,10,"Klareistrasse 1","3970"
"2026-08-24T14:40:39","PIB:Station:879","Waldhaus beider Basel - www.waldhausbeiderbasel.ch - Birsfelden",47.547455,7.6473002,15,"Waldhaus 2","4127"
"2026-08-24T14:40:39","PIB:Station:880","Chervignine, Savièse - Agglo Valais central - Savièse",46.247498,7.328613,10,"Chervignine ","1965"
"2026-08-24T14:40:39","PIB:Station:881","RRestaurant du Château de la Soie - Fondue - Brisolée - Agglo Valais central - Granois (Savièse)",46.249607,7.3360205,10,"Granois ","1965"
"2026-08-24T14:40:39","PIB:Station:882","Route de Monteiller, Savièse - Agglo Valais central - Savièse",46.25649,7.35487,10,"Route de Monteiller 29","1965"
"2026-08-24T14:40:39","PIB:Station:883","Route de la Muraz, Savièse - Agglo Valais central - Savièse",46.237556,7.3388157,10,"Route de la Maze 1","1965"
"2026-08-24T14:40:39","PIB:Station:884","Gare de Châteauneuf-Conthey - Agglo Valais central - Conthey",46.215927,7.303807,10,"Place de la Gare 4","1964"
"2026-08-24T14:40:39","PIB:Station:885","Avenue de la Gare, Conthey - Agglo Valais central - Conthey",46.228535,7.3034897,10,"Chalet Le Duc ","1964"
"2026-08-24T14:40:39","PIB:Station:886","Rue de Vétroz, Conthey - Agglo Valais central - Conthey",46.22557,7.297748,10,"Rue de Vétroz 2B","1964"
"2026-08-24T14:40:39","PIB:Station:887","Rue des Grands Prés, Conthey - Agglo Valais central - Conthey",46.22545,7.303569,10,"Rue des Grands Prés 35","1964"
"2026-08-24T14:40:39","PIB:Station:890","Chemin Nord, Vétroz - Agglo Valais central - Vétroz",46.22385,7.2764907,10,"Avenue de la Gare 38","1963"
"2026-08-24T14:40:39","PIB:Station:891","Magnot, Vetroz - Agglo Valais central - Vétroz",46.219368,7.2645903,10,"Rte Cantonale 225","1963"
"2026-08-24T14:40:39","PIB:Station:892","Avenue des Vergers, Vétroz - Agglo Valais central - Vétroz",46.22304,7.2847896,10,"Avenue des Vergers 29","1963"
"2026-08-24T14:40:39","PIB:Station:894","Pont du Rhône, Sion - Agglo Valais central  - Sion",46.227905,7.3724146,10,"Rue des Casernes 12","1950"
"2026-08-24T14:40:39","PIB:Station:895","Bosphorus Kebab - Avenue de France, Sion - Agglo Valais central - Sion",46.22837,7.3567,10,"Avenue de France 12","1950"
"2026-08-24T14:40:39","PIB:Station:896","Passage de la Matze, Sion - Agglo Valais central - Sion",46.23042,7.35407,15,"Avenue de Pratifori 24c","1950"
"2026-08-24T14:40:39","PIB:Station:897","Uvrier Sud, Sion - Agglo Valais central - Sion",46.248093,7.41734,10,"Route des Chenevières 130","1958"
"2026-08-24T14:40:39","PIB:Station:898","Centre sportif de Châteauneuf, Sion - Agglo Valais central - Sion",46.22117,7.3252373,15,"Rue de la Treille 85","1950"
"2026-08-24T14:40:39","PIB:Station:899","Place des Cèdres, Sion - Agglo Valais central - Sion",46.23047,7.3597794,15,"Rue de la Dent-Blanche 20","1950"
"2026-08-24T14:40:39","PIB:Station:900","Weinbergstrasse, Salgesch - Agglo Valais central - Salgesch",46.311924,7.577193,10,"Weinbergstrasse 25","3970"
"2026-08-24T14:40:39","PIB:Station:901","Unterdorfstrasse, Salgesch - Agglo Valais central - Salgesch",46.310772,7.569108,15,"Unterdorfstrasse 8","3970"
"2026-08-24T14:40:39","PIB:Station:902","Littenstrasse, Salgesch - Agglo Valais central - Salgesch",46.3038,7.5712085,15,"Littenstrasse 28","3970"
"2026-08-24T14:40:39","PIB:Station:903","Roche – Wettsteinalle - Basel",47.561657,7.6087413,35,"Wettsteinallee 147","4058"
"2026-08-24T14:40:39","PIB:Station:904","Rue Centrale, Conthey - Agglo Valais central - Conthey",46.23126,7.3091946,10,"Rue des Caves 31","1964"
"2026-08-24T14:40:39","PIB:Station:905","Loos, Grône - Agglo Valais central - Grône",46.251358,7.4512806,15,"Rue de la Dérotchiaz 1","3979"
"2026-08-24T14:40:39","PIB:Station:906","Réchy village, Chalais - Agglo Valais central - Réchy",46.261486,7.4951267,10,"Rue des Fermes 1","3966"
"2026-08-24T14:40:39","PIB:Station:907","Rue Oscar-Bider, Sion, Agglo Valais central - Sion",46.223312,7.3379536,15,"Rue Hermann Geiger 31","1950"
"2026-08-24T14:40:39","PIB:Station:908","Aproz village - Agglo Valais central - Nendaz",46.20712,7.3158917,10,"Route de la Printse 26","1994"
"2026-08-24T14:40:39","PIB:Station:910","Muraz, Sierre - Agglo Valais central - Sierre",46.29749,7.5276356,15,"Ruelle du Nord 4","3960"
"2026-08-24T14:40:39","PIB:Station:911","Route de Lamberson, Sierre - Agglo Valais central - Sierre",46.287296,7.525227,15,"Route de Lamberson 24","3960"
"2026-08-24T14:40:39","PIB:Station:912","Parking Girouda, Noës - Agglo Valais central - Noës",46.281002,7.5066214,15,"Rue de Pranou 3","3976"
"2026-08-24T14:40:39","PIB:Station:915","Hub mobilité Manoir - Martigny",46.10225,7.0715075,20,"Rue de la Dranse 1","1920"
"2026-08-24T14:40:39","PIB:Station:916","Hôpital de Martigny - Martigny",46.099525,7.0688324,40,"Rue de Plaisance 3","1920"
"2026-08-24T14:40:39","PIB:Station:918","Salgesch Bahnhof - Agglo Valais central - Salgesch",46.309734,7.577673,40,"Bahnhofstrasse 57","3970"
"2026-08-24T14:40:39","PIB:Station:919","Coin du Carro, Miège - Agglo Valais central - Miège",46.312195,7.5426254,40,"Rte d' Entre-Deux-Crêtes  18","3972"
"2026-08-24T14:40:39","PIB:Station:920","Avenue de la Gare / Rue de la Poste - Martigny",46.103634,7.0754285,40,"Avenue de la Gare 21","1920"
"2026-08-24T14:40:39","PIB:Station:921","Place Centrale Nord - Martigny",46.101795,7.073339,40,"Place Centrale 2","1920"
"2026-08-24T14:40:39","PIB:Station:922","Sevogelstrasse 140 - Basel",47.548096,7.59904,15,"Sevogelstrasse 123","4052"
"2026-08-24T14:40:39","PIB:Station:923","Henric Petri-Strasse 9 - Basel",47.552494,7.5918374,15,"Henric Petri-Strasse 9","4051"
"2026-08-24T14:40:39","PIB:Station:924","Ausser Betrieb wegen Bauarbeiten - Neubadstrasse 97 - Basel",47.548267,7.5685134,15,"Neubadstrasse 95","4054"
"2026-08-24T14:40:39","PIB:Station:925","Voltastrasse 84 - Basel",47.57099,7.5762835,25,"Voltastrasse 84","4056"
"2026-08-24T14:40:39","PIB:Station:926","Badischer Bahnhof - Schwarzwaldallee 234 - Basel",47.568245,7.6058784,35,"Signalstrasse 234","4058"
"2026-08-24T14:40:39","PIB:Station:927","Viaduktstrasse 33 - Basel",47.548832,7.5855904,15,"Viaduktstrasse 40","4051"
"2026-08-24T14:40:39","PIB:Station:928","Ausser Betrieb wegen Bauarbeiten - Missionsstrasse Nr. 30 - Basel",47.559917,7.577668,15,"Missionsstrasse 30","4055"
"2026-08-24T14:40:39","PIB:Station:929","Gartenstrasse 108 - Basel",47.54852,7.593758,10,"Gartenstrasse 108","4052"
"2026-08-24T14:40:39","PIB:Station:930","Lange Gasse 5 - Basel",47.549603,7.5979657,10,"Lange Gasse 5","4052"
"2026-08-24T14:40:39","PIB:Station:931","Roche - Tinguely Museum - Basel",47.55934,7.6124516,25,"Paul Sacher-Anlage 1","4058"
"2026-08-24T14:40:39","PIB:Station:933","Constellium, Chippis - Agglo Valais central - Chippis",46.2812,7.5429335,20,"Rue de l'Industrie 15","3965"
"2026-08-24T14:40:39","PIB:Station:934","Beim Letziturm 7 - Basel",47.55451,7.60532,15,"Beim Letziturm 7","4052"
"2026-08-24T14:40:39","PIB:Station:935","Place de la Meunière, Champsec - Agglo Valais central - Sion",46.22893,7.3785686,25,"Place de la Meunière 7","1950"
"2026-08-24T14:40:39","PIB:Station:936","Aeschengraben 12 - Basel",47.55088,7.5937476,25,"Aeschengraben 12","4051"
"2026-08-24T14:40:39","PIB:Station:938","Rue des Amandiers, Sion - Agglo Valais central - Sion",46.231678,7.3525205,50,"Rue des Amandiers 6","1950"
"2026-08-24T14:40:39","PIB:Station:939","Bruderholzallee 110 - Basel",47.532616,7.590066,15,"Bruderholzallee 110","4059"
"2026-08-24T14:40:39","PIB:Station:940","Bruderholzallee 169 - Basel",47.532475,7.5946274,15,"Bruderholzallee 168","4059"
"2026-08-24T14:40:39","PIB:Station:941","Bruderholzallee 178 - Basel",47.53299,7.59637,15,"Bruderholzallee 178","4059"
"2026-08-24T14:40:39","PIB:Station:942","Bruderholzallee 226 - Basel",47.5343,7.600948,15,"Bruderholzallee 226","4059"
"2026-08-24T14:40:39","PIB:Station:943","Funiculaire, Venthône - Agglo Valais central - Venthône",46.30138,7.5185843,20,"Venthône ","3973"
"2026-08-24T14:40:39","PIB:Station:944","Thérapie des Arcades, Bramois - Agglo Valais central",46.230503,7.403257,30,"Rue du Vieux-Village 14","1967"
"2026-08-24T14:40:39","PIB:Station:945","Chemin des Ecoles, Bramois - Agglo Valais central - Sion",46.230644,7.3996634,30,"Chemin de l'Ecole 19","1967"
"2026-08-24T14:40:39","PIB:Station:946","Etang des Rochers, Savièse - Agglo Valais central - Savièse",46.2623,7.3540874,30,"Etang des Rochers ","1965"
"2026-08-24T14:40:39","PIB:Station:947","Route de Prarainson,  Savièse - Agglo Valais central - Savièse",46.265255,7.3515635,30,"Prafirmin Torrent N ","1965"
"2026-08-24T14:40:39","PIB:Station:948","Erlenstrasse 70 - Basel",47.569134,7.6024704,25,"Erlenstrasse 70","4058"
"2026-08-24T14:40:39","PIB:Station:950","Missionsstrasse 3 - Basel",47.55822,7.580526,25,"Missionsstrasse 7","4055"
"2026-08-24T14:40:39","PIB:Station:951","Ausser Betrieb wegen Bauarbeiten - Gellertstrasse 2 - Basel",47.55253,7.605479,25,"Gellertstrasse 2","4052"
"2026-08-24T14:40:39","PIB:Station:952","Voltastrasse 104 - Basel",47.57096,7.57288,35,"Voltastrasse 106","4056"
"2026-08-24T14:40:39","PIB:Station:953","Basel Land - Kirche - Allschwil",47.553974,7.553977,35,"Kirche ","4123"
"2026-08-24T14:40:39","PIB:Station:954","Basel Land - Im Brühl - Allschwil",47.557293,7.5474625,35,"Hegenheimermattweg 108","4123"
"2026-08-24T14:40:39","PIB:Station:955","Basel Land - Kreuzstrasse - Allschwil",47.55976,7.550895,35,"Kreuzstrasse 2","4123"
"2026-08-24T14:40:39","PIB:Station:956","Basel Land - Wänglismatten - Allschwil",47.561634,7.55449,35,"Wängelismatten ","4123"
"2026-08-24T14:40:39","PIB:Station:957","Ausser Betrieb - Stadthausgasse 10 - Basel",47.558716,7.5870385,15,"Stadthausgasse 10","4051"
"2026-08-24T14:40:39","PIB:Station:959","Badischer Bahnhof Nord - Schwarzwaldallee 200 - Basel",47.56767,7.6065855,35,"Schwarzwaldallee 200","4058"
"2026-08-24T14:40:39","PIB:Station:960","Badischer Bahnhof Süd - Schwarzwaldallee 184 - Basel",47.566177,7.6078625,35,"Schwarzwaldallee 200","4058"
"2026-08-24T14:40:39","PIB:Station:961","Dornacherstrasse 210 - Basel",47.541264,7.5950575,50,"Dornacherstrasse 215","4053"
"2026-08-24T14:40:39","PIB:Station:964","Hotel Vatel - Martigny",46.109642,7.084965,20,"Rue Marconi 19","1920"
"2026-08-24T14:40:39","PIB:Station:966","Dreispitz - Basel",47.537434,7.609352,50,"Dreispitz ","4053"
"2026-08-24T14:40:39","PIB:Station:967","Gare de Fribourg - Fribourg/Freiburg",46.802563,7.151024,32,"Avenue de la Gare 1","1700"
"2026-08-24T14:40:39","PIB:Station:968","Fribourg-Gottéron - Fribourg/Freiburg",46.81523,7.1557193,13,"Rue de Morat 73","1700"
"2026-08-24T14:40:39","PIB:Station:969","Schönberg - Fribourg/Freiburg",46.810402,7.173068,25,"Route de Tavel 8","1700"
"2026-08-24T14:40:39","PIB:Station:970","Bourg - Fribourg/Freiburg",46.806675,7.1620507,10,"Place de Notre Dame 4","1700"
"2026-08-24T14:40:39","PIB:Station:971","Uni Pérolles - Fribourg/Freiburg",46.793354,7.1583815,25,"Boulevard de Pérolles 95","1700"
"2026-08-24T14:40:39","PIB:Station:974","Dix-neuf 64 - Resto Bar Lounge, Conthey - Agglo Valais central - Conthey",46.2265,7.3128858,10,"Route de la Morge 19","1964"
"2026-08-24T14:40:39","PIB:Station:975","Cormanon - Fribourg/Freiburg",46.79315,7.132212,24,"Route de la Berra 2","1752"
